WISE_DESIGNATION,WISE_RA,WISE_Dec,W1_SIG_VAR_PP,W2_SIG_VAR_PP,W1_N_DETECTION,W2_N_DETECTION,W1_MEDIAN_MAG,W1_MAG_SIGMA,W2_MEDIAN_MAG,W2_MAG_SIGMA,PS1_g_med_KrMag,PS1_r_med_KrMag,PS1_i_med_KrMag,PS1_z_med_KrMag,PS1_y_med_KrMag,PS1_g_lc_std,PS1_r_lc_std,PS1_i_lc_std,PS1_z_lc_std,PS1_y_lc_std,PS1_g_max_KrMag,PS1_g_max_KrMagErr,PS1_g_min_KrMag,PS1_g_min_KrMagErr,PS1_r_max_KrMag,PS1_r_max_KrMagErr,PS1_r_min_KrMag,PS1_r_min_KrMagErr,PS1_i_max_KrMag,PS1_i_max_KrMagErr,PS1_i_min_KrMag,PS1_i_min_KrMagErr,PS1_z_max_KrMag,PS1_z_max_KrMagErr,PS1_z_min_KrMag,PS1_z_min_KrMagErr,PS1_y_max_KrMag,PS1_y_max_KrMagErr,PS1_y_min_KrMag,PS1_y_min_KrMagErr,PS1_g_num_detec,PS1_r_num_detec,PS1_i_num_detec,PS1_z_num_detec,PS1_y_num_detec,PS1_g_star_lc_sigma,PS1_r_star_lc_sigma,PS1_i_star_lc_sigma,PS1_z_star_lc_sigma,PS1_y_star_lc_sigma,PS1_g_sigma_PP,PS1_r_sigma_PP,PS1_i_sigma_PP,PS1_z_sigma_PP,PS1_y_sigma_PP,SDSS_RA,SDSS_Dec,SDSS_redshift,SDSS_redshift_ERR,SDSS_wise_sep2d_arcsec
J001030.54+010006.0,2.6272877999999995,1.0016695,3.808984119933847,2.9861023424129494,11.0,11.0,13.988779099401649,0.06704112609175801,13.210070981739022,0.06558328709867067,18.0661068141003,17.607215973718954,17.553317507554468,16.92427312119733,17.359336476664947,0.12975335751121006,0.0661954878677608,0.036797824988890684,0.03922239453421527,0.05142604449809055,18.312739197490327,0.01160088630205979,17.9145759049324,0.01160088630205979,17.698775327973568,0.009790431950775622,17.435651846770345,0.009790431950775622,17.60649556403014,0.009995472160692121,17.497130200500415,0.009995472160692121,16.98425237653405,0.009995472160692121,16.854666273402962,0.009995472160692121,17.466115321267818,0.01160088630205979,17.278602353033286,0.01160088630205979,8.0,22.0,5.0,10.0,9.0,0.025,0.02,0.02,0.025,0.1,13.31537269223094,10.479488747189967,4.4654961362587535,4.512104205279341,1.8503923508356117,2.6273173605237616,1.0016737160015592,0.378,0.0,0.10747867306618074
J000341.05+000430.8,0.9210733,0.0752358,2.8130210407792067,3.025172306736288,11.0,11.0,14.453121121443644,0.09186819918040316,13.498382404414155,0.07180603453548291,20.013362244516596,19.18462946604837,18.75306212186236,18.395286301729985,18.378207178039307,0.2686824005101087,0.07216849980886225,0.09506582982365118,0.11742536261131525,0.2760718380125545,20.218233143783454,0.03853250511996541,19.574154839934607,0.03853250511996541,19.382775305049066,0.0602846560739065,19.065883201281856,0.0602846560739065,18.972592453887607,0.053680700284666864,18.622541393625127,0.053680700284666864,18.624932242788585,0.03853250511996541,18.284738751986872,0.03853250511996541,18.66955856454778,0.04027015327396218,17.76723564483752,0.04027015327396218,3.0,20.0,13.0,8.0,10.0,0.15,0.05,0.05,0.15,0.2,4.035788448547208,3.598277201977065,3.8508476854042217,2.1316491368271624,4.3391255929880295,0.9107289910316468,0.0755620002746582,2.0921,0.0,37.257991136542934
J024204.77+000814.4,40.519892600000006,0.137355,3.244219573595585,3.509399329023516,11.0,11.0,14.245755403348612,0.07145022843373093,13.350270558556847,0.1507975269869889,18.934700914285454,18.661350474292554,18.582991795644734,18.24485161904682,18.344811652263644,0.07099495323587017,0.08435253839813361,0.04765299971425704,0.3599116398163669,0.09350045479920796,19.08520316329769,0.027719062622407156,18.885622786094128,0.027719062622407156,18.872036329638373,0.028095058083497677,18.5852888722275,0.028095058083497677,18.641440023689803,0.08903600490710344,18.45904105468568,0.08903600490710344,19.386101752905788,0.02789819032445085,18.20053613779458,0.02789819032445085,18.46420344015489,0.08742104279820823,18.17665759867871,0.08742104279820823,6.0,10.0,11.0,9.0,8.0,0.062,0.05,0.05,0.15,0.2,2.7208132737539303,2.7425484761162338,1.3463169397031596,7.643782282677487,1.2229365234401477,40.519876343419135,0.13737836339735313,0.382,0.0,0.1024655901609386
J021136.02-005907.6,32.9001247,-0.9854506,3.1916138364577864,3.031213937647956,11.0,9.0,13.873486138387095,0.06363618000841015,12.78370698998684,0.05742521264512625,19.631413113524186,19.11655957455572,18.69905616627284,18.618923190696982,18.649289092691888,0.07856676460199859,0.08024711179334554,0.0491570094027709,0.0742615622500446,0.10054387206117836,19.75445144310363,0.03973121991398287,19.507710215402668,0.03973121991398287,19.294945839770207,0.01971957777130718,19.030558229226788,0.01971957777130718,18.794014140523085,0.03973121991398287,18.614256716536698,0.03973121991398287,18.679128128143255,0.0256727885469625,18.44330017339298,0.0256727885469625,18.78246543618254,0.03973121991398287,18.47953002305831,0.03973121991398287,8.0,13.0,13.0,9.0,7.0,0.15,0.05,0.05,0.15,0.2,1.5404145145469317,3.955597964447892,2.3899476332471883,1.5280619453744,1.4582222437526755,32.90014784840612,-0.9854358981503178,0.6559999999999999,0.0,0.09871056854968044
J002944.90+001011.1,7.4371094,0.1697569,3.3340374271420803,3.732009614256178,12.0,11.0,12.910395553718716,0.015460962832500369,11.956981071682335,0.03761213080071865,16.61502451500781,16.445309733719537,16.094335366528092,15.771714119423995,15.896321713702529,0.2269361070278023,0.12327081389862107,0.14125388311024284,0.2191130850696579,0.17751353541412124,17.136429137153662,0.0062228946238190785,16.48212265631238,0.0062228946238190785,16.681079141928713,0.018350035160058512,16.117013992729476,0.018350035160058512,16.582433010474148,0.007054256557399708,15.974242993404978,0.007054256557399708,16.202752880968287,0.012993749504231685,15.632303407964821,0.012993749504231685,16.031079657409435,0.012993749504231685,15.49558597740777,0.012993749504231685,7.0,15.0,16.0,10.0,14.0,0.025,0.012,0.012,0.025,0.025,24.68731586300673,22.131925057597567,38.973323988152686,18.385579566119308,17.258954783476135,7.430280751731816,0.14837789865785267,0.782,0.0,80.79508284492273
J020713.33-011223.0,31.8055517,-1.2063897,3.1195692732438904,3.3640784120248792,11.0,11.0,12.686292351741411,0.05297005474018324,11.771855891372262,0.059216737591998275,17.879120177424994,17.099074534580126,16.6777985617734,16.54045531157618,16.53725201911519,0.06177305132323964,0.0635356702689606,0.08583446287461194,0.07815876039000981,0.14345275933007506,18.012252789704572,0.023397636698696444,17.794769119302217,0.023397636698696444,17.271027312869624,0.03560993513640183,17.018972235570175,0.03560993513640183,16.935056902500193,0.007481506231986883,16.51236291164288,0.007481506231986883,16.75836808340955,0.013915260065825346,16.494145308588685,0.013915260065825346,16.889070356948512,0.013915260065825346,16.395503495922092,0.013915260065825346,9.0,15.0,24.0,8.0,10.0,0.025,0.012,0.012,0.025,0.0,5.2441512180175325,6.290178700079112,26.421167840768558,8.304668410478374,25.08070080974367,31.794512877750268,-1.2319091107541644,2.2088692,0.0,100.09299779775884
J005446.16+004204.0,13.692368799999999,0.7011316,2.9672871719800127,2.8589754242594982,10.0,10.0,14.460237013496581,0.10725085312453524,13.49592103071327,0.12971829200541307,19.256874978669973,18.898095303738405,18.532665391851694,18.409221795006143,18.326628523261657,0.1776183769707238,0.13724579620720273,0.08086480403472064,0.09723019400915016,0.09881640276330968,19.59120487241753,0.019500161518288428,19.06851250619032,0.019500161518288428,19.084713927845087,0.05953746230682449,18.61459885542164,0.05953746230682449,18.724942313975998,0.12559169449645752,18.396261360372435,0.12559169449645752,18.610191981203464,0.05346236918075847,18.260811879254085,0.05346236918075847,18.38987644749676,0.05346236918075847,18.023817860944614,0.05346236918075847,10.0,20.0,17.0,12.0,10.0,0.062,0.05,0.05,0.15,0.2,7.702901148804124,4.982388520440767,1.78130382005759,2.079921681076472,1.7120417442527347,13.702466303273187,0.7143865724891614,3.995,0.0,59.984935630034535
J232555.50-003710.7,351.4812602,-0.619649,3.3531373854946422,2.639764870189788,10.0,8.0,14.871576873178869,0.21202907788082767,14.005350157234625,0.11404138752575195,20.814453609281472,19.79274023364518,19.651513648338952,18.926241982104976,18.87549139300014,0.2202976667570524,0.09430043130683917,0.1475861976870152,0.0661903159602343,0.3692264276159311,21.243347674317487,0.06909775463671608,20.2780758207038,0.06909775463671608,19.84390534385616,0.07910186191419177,19.567625105719817,0.07910186191419177,19.819051630344354,0.05711361051297911,19.29140407443456,0.05711361051297911,19.00483322863245,0.07910186191419177,18.80132586292289,0.07910186191419177,19.273696860183424,0.07910186191419177,18.179734834494347,0.07910186191419177,15.0,8.0,11.0,9.0,5.0,0.15,0.125,0.125,0.15,0.2,5.391907155024349,1.647001058167305,3.5454189790612403,1.0875718849915317,4.773795735063019,351.47544604186476,-0.6680642006704972,0.665,0.0,175.54686094908908
J212822.72-000135.2,322.09468819999995,-0.026452,3.037740835251125,2.898194532429154,11.0,12.0,14.476745303116164,0.07756262954057255,13.260353854201329,0.09543434903763784,18.0909159553772,17.77718378392503,17.90214018189205,17.990006919375233,17.951466236041323,0.1405639749675789,0.1136380476454784,0.08485236434775742,0.07446327430517075,0.10832292357161362,18.178784442664195,0.027652616082515638,17.78619575540991,0.027652616082515638,17.951020196665485,0.02755307692435186,17.630441260067023,0.02755307692435186,18.046552196638935,0.012391273397105431,17.743402406578753,0.012391273397105431,18.095289621142847,0.06980771329674441,17.860280654082338,0.06980771329674441,18.08723757112055,0.07317738353666048,17.772400078563017,0.07317738353666048,11.0,11.0,19.0,11.0,10.0,0.025,0.02,0.02,0.0625,0.1,8.458263831295401,3.9719861274603665,11.400417323484984,2.011308091349104,2.1877509176913668,322.0947265625,-0.026443999260663983,0.9962,0.0,0.1410765050228541
J235706.78-011452.3,359.2782716,-1.2478626,3.2908277984530976,3.1298983426485423,11.0,12.0,14.174974436782955,0.0963632307656462,13.397989056157945,0.17384813361002646,18.484356421522268,18.042439225106467,17.561486171766656,17.500997983011956,17.348371094666664,0.3055964681004625,0.06867854177921251,0.051297833094552034,0.04463333522297685,0.10401890949715513,19.38821383624574,0.016420185915481368,18.423764516745344,0.016420185915481368,18.272420102300412,0.04310588964562384,17.941682581561867,0.04310588964562384,17.712737393179065,0.01735694297619313,17.518125686657292,0.01735694297619313,17.52710543927535,0.016786019994489868,17.376072636028336,0.016786019994489868,17.657506510630114,0.0202520141536987,17.239862477210604,0.0202520141536987,12.0,28.0,23.0,12.0,14.0,0.025,0.02,0.02,0.0625,0.1,28.265535531144916,6.402789841507925,6.146401628279724,2.2590595433414893,4.015012188635445,359.2340393066406,-1.240453004837036,1.8679,0.0,161.4179736545999
J220919.72-002539.8,332.3321983,-0.42773820000000007,2.69911454230062,3.2430916985381075,10.0,8.0,15.313710419673345,0.08001777076672259,14.265737653793442,1.0087969064144708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,332.2906799316406,-0.4558759927749634,0.5389,0.0,180.5538275739201
J204333.20-001104.3,310.8883356,-0.18453150000000001,2.8581517616590006,3.754880890057948,10.0,9.0,13.503846498085403,0.040566582384779865,12.521728783720395,0.11481287724317008,18.52178750883057,18.308087454609538,17.93056029912204,17.934921445815032,17.73421770127953,0.09805054848730957,0.07430169398257043,0.0726940373801294,0.1063319482657113,0.16544857599699964,18.72808866382628,0.06769778064432383,18.406116337692065,0.06769778064432383,18.41219583762196,0.06769778064432383,18.149696542923078,0.06769778064432383,18.02993915130317,0.021204033835554643,17.80383007572249,0.021204033835554643,18.199698418071197,0.05347303231680215,17.916176041276533,0.05347303231680215,17.966271786746482,0.016728414085939596,17.5290141648921,0.016728414085939596,14.0,14.0,13.0,5.0,7.0,0.062,0.02,0.02,0.0625,0.1,2.822800900536908,3.618416017128168,6.273014543853928,2.8899306077964133,4.255121999133185,310.8883361816406,-0.1845249980688095,0.5447,0.0,0.02350042155248052
J205418.79+004915.6,313.5783225,0.8210116,2.774968053461567,2.7779187048559084,11.0,9.0,12.708255696946885,0.18526267776877745,11.851759909979235,0.14770080297424912,18.117040963637905,17.811173915784202,17.189898007899597,17.30750724256184,17.206239999719223,0.11169354205806364,0.13130069829198096,0.12983403376205688,0.2382701450509661,0.12615936651974227,18.269998508379523,0.022300416833191047,17.923532022687212,0.022300416833191047,17.906058084853026,0.010257877508486741,17.573745184811862,0.010257877508486741,17.451149759103238,0.04450097347595342,17.056284868075586,0.04450097347595342,17.425944081363607,0.022300416833191047,16.783399661251796,0.022300416833191047,17.373312359757016,0.022300416833191047,17.00619488593658,0.022300416833191047,5.0,6.0,16.0,9.0,18.0,0.025,0.02,0.012,0.0625,0.1,8.609046294860194,10.495374491581456,6.163242040030397,9.17839386031028,3.5011845235380967,313.5783386230469,0.8211079835891724,0.2275,0.0,0.3518011568753719
J210315.49-003717.2,315.8145528,-0.6214473,2.6827440682129704,2.6591481707434195,11.0,12.0,14.188133212370547,0.13558637576832727,13.097698146976846,0.10689359479471007,20.09333348078503,19.27479396758529,18.888059003945784,18.639115210946482,18.422120269865424,0.2266443860702221,0.08769531678304915,0.3067709644207016,0.07659168899336401,0.20911358369653368,20.1770521548765,0.0567548749549817,19.49089477532981,0.0567548749549817,19.331903281356478,0.1092474020188298,19.11464075206623,0.1092474020188298,19.65659529716377,0.11536998432362496,18.566232523883095,0.11536998432362496,18.80961592836737,0.036005745821348564,18.485835829324802,0.036005745821348564,18.780324041882697,0.034307739378418536,18.148261313997867,0.034307739378418536,10.0,6.0,20.0,13.0,7.0,0.15,0.05,0.05,0.15,0.2,4.033274037368844,1.7388228540130999,6.389573218534088,2.043973925721041,3.0712328890719727,315.87005615234375,-0.4959140121936798,2.4845,0.0,494.1179910800639
J204806.69+001124.1,312.0278753,0.1900537,2.724016553615431,2.835908294088084,10.0,7.0,14.79673677381721,0.10099234020221252,13.783977039100055,0.198982189042624,19.87650222387404,19.294944392881387,18.94995097147654,18.46316462320253,18.379597365274112,0.2687181546269055,0.09771816575141933,0.12338086085329072,0.13084517516335814,0.1760352195261872,20.435086639124087,0.10494090719092017,19.65547121905216,0.10494090719092017,19.408352621044635,0.030159992577074062,19.1019254691277,0.030159992577074062,19.172280294422077,0.1493936819718986,18.7169784337734,0.1493936819718986,18.62465414034701,0.030159992577074062,18.20804152403584,0.030159992577074062,18.828887034289274,0.10494090719092017,18.21455340989467,0.10494090719092017,9.0,10.0,20.0,7.0,12.0,0.15,0.05,0.05,0.15,0.2,3.694686038879628,2.551591809056709,2.0970979309827715,2.671513211375025,2.4667221954481557,311.9708557128906,0.2256560027599335,0.6533,0.0,241.99698016435258
J234304.23-003350.9,355.7676606,-0.5641644,2.8804368233104736,3.679610800464136,11.0,11.0,14.223166011262617,0.0825215214096521,13.168013096489362,0.14302058977981322,19.19485469390223,19.01858313072227,18.88134168188248,18.8286227024713,18.251598327533813,0.06889975815584501,0.06945006304338926,0.07207737409056046,0.09363765825316464,0.0965129718227234,19.31341268311398,0.039817657186324365,19.10782072236686,0.039817657186324365,19.140475601700015,0.02850749208419065,18.85923467673103,0.02850749208419065,19.01064953780066,0.03386225036187556,18.760417444253086,0.03386225036187556,18.915677751947285,0.03288810175688592,18.642407435399228,0.03288810175688592,18.437164980251907,0.03569521678731017,18.110142350107985,0.03569521678731017,9.0,15.0,14.0,9.0,8.0,0.062,0.05,0.05,0.15,0.2,2.4546842995521594,4.152622028506598,3.614311026310208,1.7400721969769208,1.585392195935845,355.7676696777344,-0.5641779899597168,0.4273,0.0,0.05883376777360728
J234932.77-003645.8,357.3865772,-0.6127313,3.3531998738856528,3.3242517661009288,11.0,12.0,12.192087638041755,0.1074956993187061,11.150122538129649,0.08631124249105925,17.22582618652405,17.022688184711143,16.944761265442892,16.589757238883788,16.837725743603066,0.21131582096711127,0.1768344464376619,0.12117632228402853,0.0630840401587818,0.09265727667378464,17.6799494786386,0.006837456568949696,17.049004463632027,0.006837456568949696,17.32123584317293,0.00962066614287624,16.793147789398006,0.00962066614287624,17.35771682749333,0.00742473178978454,16.92663710888199,0.00742473178978454,16.761011317168798,0.00742473178978454,16.539120339075065,0.00742473178978454,17.03422426257478,0.00742473178978454,16.70770118705694,0.00742473178978454,16.0,17.0,23.0,10.0,15.0,0.025,0.012,0.012,0.025,0.0,23.53843779875382,30.92075890158951,27.034871203343002,8.183162171194013,31.0969725842787,357.38654279931677,-0.6127322384502122,0.2788026,0.0,0.12388145364726835
J235314.98-005031.7,358.31243639999997,-0.8421642,3.2474153768134086,2.784429577822541,11.0,10.0,14.03268665261699,0.1560196245137151,13.4533669076753,0.1792244798183534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,358.3125,-0.8430230021476746,1.4266,0.0,3.100152314800122
J234954.59-010954.8,357.47747749999996,-1.1652255,3.3348018394021897,3.40680960843219,11.0,13.0,13.37789074592464,0.05192919461173191,12.124301687410512,0.11210138840588817,17.826562576377828,17.667289033784808,17.630070350025086,17.486280689247728,17.655744486106038,0.0834862422564838,0.19933594064908666,0.1063899187831289,0.06363421203197941,0.14529317897960328,18.006129974453692,0.008281835211052666,17.779966613260623,0.008281835211052666,17.875408055106192,0.01001643186406455,17.063556429038258,0.01001643186406455,17.774384873492068,0.008281835211052666,17.395235547354527,0.008281835211052666,17.641974207509502,0.007524349778336603,17.429177842488507,0.007524349778336603,17.795605109247113,0.008281835211052666,17.342468900202455,0.008281835211052666,8.0,22.0,15.0,9.0,10.0,0.025,0.02,0.02,0.0625,0.1,8.192079582048379,34.037052254487364,16.358796339881938,3.356442243090514,4.500598173778647,357.47747802734375,-1.1652389764785769,0.7675,0.0,0.04855243689138022
J205628.24+000943.4,314.1176799,0.16206800000000002,3.027037161999825,3.050198428828377,11.0,9.0,12.410392183938653,0.03630470768683255,12.472590921310156,0.041916943697201635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,314.1300964355469,0.2576920092105865,0.5775,0.0,347.13632375289734
J221542.29-003609.7,333.9262311,-0.6027061,3.186218181817092,3.6888730017162104,10.0,12.0,12.363016749452465,0.10256798369268122,11.560659764417064,0.08748122771410907,17.461335761845362,16.78637422324634,16.177499352417904,16.10894022998179,15.95797824456157,0.2331131007942424,0.08895994586505412,0.09563551753430337,0.2942276430456057,0.09145861232372794,17.779308930012625,0.009452582989405966,17.10077284157223,0.009452582989405966,16.94523660251616,0.006264274207411181,16.616523816748046,0.006264274207411181,16.377850469672993,0.0067174630568875,16.07137036256919,0.0067174630568875,16.21186277171142,0.0067174630568875,15.266520634418328,0.0067174630568875,16.04070697315191,0.009373565199866464,15.745475397646755,0.009373565199866464,10.0,15.0,13.0,8.0,7.0,0.025,0.012,0.012,0.025,0.025,23.934549119932054,19.96401781182767,20.024596345350652,35.347646422924925,10.433269985235905,333.83834741222154,-0.6028950044198564,2.237,0.0,316.36449721909725
